threshold,layer,records,max_batch_outliers,target_values,max_batch_outlier_ratio,total_outliers,nonzero_batches,ppl,ppl_err
256.0,32,50,0,524288,0.0,0,0,10.031,0.26968
256.0,33,50,0,524288,0.0,0,0,10.031,0.26968
256.0,34,50,0,524288,0.0,0,0,10.031,0.26968
256.0,35,50,0,524288,0.0,0,0,10.031,0.26968
28.0,0,50,4096,524288,0.0078125,204797,50,10.0514,0.27156
28.0,1,50,2426,524288,0.004627227783203125,110562,50,10.0514,0.27156
28.0,2,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,3,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,4,50,1457,524288,0.0027790069580078125,49691,50,10.0514,0.27156
28.0,5,50,2994,524288,0.005710601806640625,141757,50,10.0514,0.27156
28.0,6,50,8,524288,1.52587890625e-05,90,48,10.0514,0.27156
28.0,7,50,1,524288,1.9073486328125e-06,50,50,10.0514,0.27156
28.0,8,50,1975,524288,0.0037670135498046875,89932,50,10.0514,0.27156
28.0,9,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,10,50,2133,524288,0.0040683746337890625,97325,50,10.0514,0.27156
28.0,11,50,30,524288,5.7220458984375e-05,702,50,10.0514,0.27156
28.0,12,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,13,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,14,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,15,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,16,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,17,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,18,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,19,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,20,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,21,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,22,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,23,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,24,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,25,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,26,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,27,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,28,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,29,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,30,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,31,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,32,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,33,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,34,50,0,524288,0.0,0,0,10.0514,0.27156
28.0,35,50,134,524288,0.000255584716796875,2943,50,10.0514,0.27156
32.0,0,50,4096,524288,0.0078125,204788,50,10.0507,0.27036
32.0,1,50,1173,524288,0.0022373199462890625,51426,50,10.0507,0.27036
32.0,2,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,3,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,4,50,654,524288,0.001247406005859375,21714,50,10.0507,0.27036
32.0,5,50,2553,524288,0.0048694610595703125,119996,50,10.0507,0.27036
32.0,6,50,1,524288,1.9073486328125e-06,16,16,10.0507,0.27036
32.0,7,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,8,50,1148,524288,0.00218963623046875,47239,50,10.0507,0.27036
32.0,9,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,10,50,1058,524288,0.002017974853515625,43107,50,10.0507,0.27036
32.0,11,50,4,524288,7.62939453125e-06,31,19,10.0507,0.27036
32.0,12,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,13,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,14,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,15,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,16,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,17,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,18,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,19,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,20,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,21,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,22,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,23,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,24,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,25,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,26,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,27,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,28,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,29,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,30,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,31,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,32,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,33,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,34,50,0,524288,0.0,0,0,10.0507,0.27036
32.0,35,50,15,524288,2.86102294921875e-05,168,43,10.0507,0.27036
384.0,0,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,1,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,2,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,3,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,4,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,5,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,6,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,7,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,8,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,9,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,10,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,11,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,12,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,13,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,14,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,15,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,16,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,17,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,18,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,19,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,20,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,21,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,22,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,23,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,24,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,25,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,26,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,27,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,28,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,29,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,30,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,31,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,32,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,33,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,34,50,0,524288,0.0,0,0,10.0719,0.27326
384.0,35,50,0,524288,0.0,0,0,10.0719,0.27326
40.0,0,50,4096,524288,0.0078125,204759,50,10.1559,0.27547
40.0,1,50,83,524288,0.0001583099365234375,2266,50,10.1559,0.27547
40.0,2,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,3,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,4,50,144,524288,0.000274658203125,4112,50,10.1559,0.27547
40.0,5,50,1847,524288,0.0035228729248046875,84898,50,10.1559,0.27547
40.0,6,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,7,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,8,50,74,524288,0.000141143798828125,797,50,10.1559,0.27547
40.0,9,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,10,50,22,524288,4.1961669921875e-05,329,49,10.1559,0.27547
40.0,11,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,12,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,13,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,14,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,15,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,16,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,17,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,18,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,19,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,20,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,21,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,22,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,23,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,24,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,25,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,26,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,27,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,28,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,29,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,30,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,31,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,32,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,33,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,34,50,0,524288,0.0,0,0,10.1559,0.27547
40.0,35,50,0,524288,0.0,0,0,10.1559,0.27547
48.0,0,50,4096,524288,0.0078125,204621,50,10.0717,0.27296
48.0,1,50,2,524288,3.814697265625e-06,13,12,10.0717,0.27296
48.0,2,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,3,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,4,50,6,524288,1.1444091796875e-05,82,36,10.0717,0.27296
48.0,5,50,881,524288,0.0016803741455078125,35284,50,10.0717,0.27296
48.0,6,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,7,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,8,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,9,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,10,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,11,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,12,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,13,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,14,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,15,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,16,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,17,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,18,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,19,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,20,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,21,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,22,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,23,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,24,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,25,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,26,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,27,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,28,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,29,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,30,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,31,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,32,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,33,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,34,50,0,524288,0.0,0,0,10.0717,0.27296
48.0,35,50,0,524288,0.0,0,0,10.0717,0.27296
64.0,0,50,4077,524288,0.0077762603759765625,202823,50,9.963,0.26702
64.0,1,50,0,524288,0.0,0,0,9.963,0.26702
64.0,2,50,0,524288,0.0,0,0,9.963,0.26702
64.0,3,50,0,524288,0.0,0,0,9.963,0.26702
64.0,4,50,0,524288,0.0,0,0,9.963,0.26702
64.0,5,50,159,524288,0.0003032684326171875,6207,50,9.963,0.26702
64.0,6,50,0,524288,0.0,0,0,9.963,0.26702
64.0,7,50,0,524288,0.0,0,0,9.963,0.26702
64.0,8,50,0,524288,0.0,0,0,9.963,0.26702
64.0,9,50,0,524288,0.0,0,0,9.963,0.26702
64.0,10,50,0,524288,0.0,0,0,9.963,0.26702
64.0,11,50,0,524288,0.0,0,0,9.963,0.26702
64.0,12,50,0,524288,0.0,0,0,9.963,0.26702
64.0,13,50,0,524288,0.0,0,0,9.963,0.26702
64.0,14,50,0,524288,0.0,0,0,9.963,0.26702
64.0,15,50,0,524288,0.0,0,0,9.963,0.26702
64.0,16,50,0,524288,0.0,0,0,9.963,0.26702
64.0,17,50,0,524288,0.0,0,0,9.963,0.26702
64.0,18,50,0,524288,0.0,0,0,9.963,0.26702
64.0,19,50,0,524288,0.0,0,0,9.963,0.26702
64.0,20,50,0,524288,0.0,0,0,9.963,0.26702
64.0,21,50,0,524288,0.0,0,0,9.963,0.26702
64.0,22,50,0,524288,0.0,0,0,9.963,0.26702
64.0,23,50,0,524288,0.0,0,0,9.963,0.26702
64.0,24,50,0,524288,0.0,0,0,9.963,0.26702
64.0,25,50,0,524288,0.0,0,0,9.963,0.26702
64.0,26,50,0,524288,0.0,0,0,9.963,0.26702
64.0,27,50,0,524288,0.0,0,0,9.963,0.26702
64.0,28,50,0,524288,0.0,0,0,9.963,0.26702
64.0,29,50,0,524288,0.0,0,0,9.963,0.26702
64.0,30,50,0,524288,0.0,0,0,9.963,0.26702
64.0,31,50,0,524288,0.0,0,0,9.963,0.26702
64.0,32,50,0,524288,0.0,0,0,9.963,0.26702
64.0,33,50,0,524288,0.0,0,0,9.963,0.26702
64.0,34,50,0,524288,0.0,0,0,9.963,0.26702
64.0,35,50,0,524288,0.0,0,0,9.963,0.26702
96.0,0,50,3648,524288,0.0069580078125,178772,50,10.126,0.27497
96.0,1,50,0,524288,0.0,0,0,10.126,0.27497
96.0,2,50,0,524288,0.0,0,0,10.126,0.27497
96.0,3,50,0,524288,0.0,0,0,10.126,0.27497
96.0,4,50,0,524288,0.0,0,0,10.126,0.27497
96.0,5,50,0,524288,0.0,0,0,10.126,0.27497
96.0,6,50,0,524288,0.0,0,0,10.126,0.27497
96.0,7,50,0,524288,0.0,0,0,10.126,0.27497
96.0,8,50,0,524288,0.0,0,0,10.126,0.27497
96.0,9,50,0,524288,0.0,0,0,10.126,0.27497
96.0,10,50,0,524288,0.0,0,0,10.126,0.27497
96.0,11,50,0,524288,0.0,0,0,10.126,0.27497
96.0,12,50,0,524288,0.0,0,0,10.126,0.27497
96.0,13,50,0,524288,0.0,0,0,10.126,0.27497
96.0,14,50,0,524288,0.0,0,0,10.126,0.27497
96.0,15,50,0,524288,0.0,0,0,10.126,0.27497
96.0,16,50,0,524288,0.0,0,0,10.126,0.27497
96.0,17,50,0,524288,0.0,0,0,10.126,0.27497
96.0,18,50,0,524288,0.0,0,0,10.126,0.27497
96.0,19,50,0,524288,0.0,0,0,10.126,0.27497
96.0,20,50,0,524288,0.0,0,0,10.126,0.27497
96.0,21,50,0,524288,0.0,0,0,10.126,0.27497
96.0,22,50,0,524288,0.0,0,0,10.126,0.27497
96.0,23,50,0,524288,0.0,0,0,10.126,0.27497
96.0,24,50,0,524288,0.0,0,0,10.126,0.27497
96.0,25,50,0,524288,0.0,0,0,10.126,0.27497
96.0,26,50,0,524288,0.0,0,0,10.126,0.27497
96.0,27,50,0,524288,0.0,0,0,10.126,0.27497
96.0,28,50,0,524288,0.0,0,0,10.126,0.27497
96.0,29,50,0,524288,0.0,0,0,10.126,0.27497
96.0,30,50,0,524288,0.0,0,0,10.126,0.27497
96.0,31,50,0,524288,0.0,0,0,10.126,0.27497
96.0,32,50,0,524288,0.0,0,0,10.126,0.27497
96.0,33,50,0,524288,0.0,0,0,10.126,0.27497
96.0,34,50,0,524288,0.0,0,0,10.126,0.27497
96.0,35,50,0,524288,0.0,0,0,10.126,0.27497
